51520	23404
140823	23404
2960	54512
2968	54512
10726	54512
11128	54512
6617	54512
7372	54512
10726	5393
55239	5393
6173	5393
23168	5393
91603	5393
50628	23272
440145	23272
23168	23272
221150	23272
9130	9130
23028	9130
4666	9130
4686	9130
79717	9130
8295	9130
123169	283742
6158	283742
22803	283742
64763	283742
5710	2193
6134	2193
2224	2224
51360	2224
51388	2224
10654	2224
9015	2224
6873	2224
8295	2224
4702	2271
4704	2271
4707	2271
4708	2271
57107	2271
5188	2271
90871	2271
6873	81608
55703	8487
6617	8487
10054	8487
84240	8487
8328	50628
51021	50628
9349	50628
6152	50628
6873	50628
6434	50628
80185	50628
23028	2671
4141	2671
9801	2671
4666	2671
348995	2671
55703	2671
23398	2671
7268	2671
84240	2671
8328	8328
6173	8328
10559	8328
11224	29889
6617	29889
7514	29889
54552	54552
2965	54552
5710	54552
6434	54552
8443	8443
10054	8443
10054	51026
10054	51184
440145	2960
10726	2960
5198	2960
10450	2960
23398	2960
5694	2960
55696	2960
6137	2960
9349	2960
10557	2960
6240	2960
55334	2960
79753	2960
6634	2960
10054	2960
91746	2960
84844	2965
11224	2965
2968	2968
23028	2968
4802	2968
51388	2968
6152	2968
22803	2968
51520	23560
28973	23560
10531	23560
6617	23560
4704	3052
4707	3052
10531	150274
9512	150274
7268	150274
27085	3364
22803	3364
440574	3396
100532736	3396
6944	3396
6617	3615
5469	80789
6837	80789
5518	80789
5710	80789
140823	80789
6873	80789
10054	80789
10726	3735
83892	83892
51360	23028
6152	23028
6617	23028
10054	23028
7514	23028
54680	23028
5048	3832
6637	9928
64983	51520
5710	51520
6617	51520
10054	51520
5188	23395
51106	23395
123169	123169
440574	123169
78988	123169
124995	123169
54948	123169
29093	123169
79590	123169
51264	123169
64983	123169
9553	123169
64979	123169
51253	123169
54148	123169
84545	123169
55173	123169
63931	123169
51021	123169
55168	123169
54460	123169
51649	123169
64432	123169
28957	123169
60488	123169
64969	123169
64965	123169
55149	123169
4702	123169
4704	123169
4976	123169
5188	123169
26024	123169
79863	123169
6181	123169
6499	123169
6742	123169
6901	123169
51106	123169
100652748	123169
10054	123169
54680	123169
84246	11019
6837	11019
55239	11019
11224	11019
6181	11019
81929	11019
6432	11019
10426	11019
10054	11019
84246	9361
8888	26046
79109	79109
11224	4141
6617	4141
5518	84930
11224	4144
55090	4149
10988	4149
10450	4149
9861	4149
5723	4149
6391	4149
51360	51360
10200	51360
65003	51360
29074	51360
4707	51360
51388	51360
4682	51360
4976	51360
5422	51360
5710	51360
5932	51360
29928	51360
80185	51360
22803	51360
10054	4172
10081	8888
1155	8888
22980	8888
9861	5469
5520	84246
5718	84246
118472	84246
79717	9282
10557	9282
11224	9440
1155	9440
151648	6837
9862	9862
10204	80306
79717	80306
6728	80306
6119	55090
6617	55090
6434	55090
10054	55090
10988	10988
65003	64745
29093	64745
4708	64745
5230	4236
5707	4236
5710	4236
6434	4236
10054	4236
78988	440574
29928	440574
26520	440574
80349	440574
11222	100532736
63931	100532736
51001	100532736
29928	100532736
26520	100532736
6617	10200
51264	78988
64963	78988
64969	78988
5188	78988
80349	78988
54948	124995
29093	124995
64979	124995
28977	124995
64963	124995
63931	124995
64969	124995
5188	124995
80349	124995
55173	65003
56993	65003
80349	28998
29074	29074
6873	29074
64969	9801
5188	9801
29093	29093
64979	29093
64963	29093
51021	29093
4707	29093
51388	29093
5707	29093
80349	29093
64969	79590
64969	51264
64969	64983
1155	64983
80349	9553
28977	64979
54460	64979
60488	64979
64969	64979
5188	64979
80349	64979
54460	51253
28957	51253
64969	51253
5188	51253
64969	54148
5188	54148
80349	54148
28977	28977
64969	28977
64963	84545
51649	84545
5718	26589
80349	26589
84844	54534
63931	55173
51649	64963
64969	64963
5188	64963
80349	64963
28957	63931
64969	63931
64965	63931
9918	63931
64969	55168
80349	55168
64969	54460
5188	54460
80349	54460
64969	51649
80349	51649
5188	64432
5188	28957
6617	10884
80349	10884
64969	60488
5188	64969
26024	64969
80349	64969
80349	64965
27085	27085
23168	27085
6617	2475
80349	55149
8559	440145
25996	440145
23137	440145
1155	440145
10054	440145
23335	440145
4695	80018
6617	80018
6152	4666
54680	4666
6617	10135
64763	55226
197370	9918
5518	9918
22803	9918
6391	4686
6617	4686
4695	4695
9861	4695
10054	4695
91746	4695
4704	4702
4707	4702
4708	4702
6391	4702
90871	4702
7381	4702
4707	4704
4708	4704
6391	4704
7381	4704
4708	4707
4710	4707
6391	4707
7381	4707
23168	4708
6391	4708
7381	4708
6391	4710
7381	4710
5707	9147
9349	9147
6617	4802
6637	4802
91746	4802
11224	51388
51699	51388
90850	51388
6617	26155
9349	55035
11224	55035
6617	79707
7268	197370
54680	197370
55703	4682
4976	10726
5226	10726
5694	10726
6901	10726
84833	10726
22803	10726
91746	10726
6617	53371
6137	10204
11224	10204
10559	10204
60436	10204
6873	55239
10426	55239
10054	55239
84844	4976
79717	4976
80349	4976
22803	4976
6617	220064
5718	5048
6637	5048
10054	5048
6637	10081
23020	81572
26024	5188
79863	5188
51106	5188
5230	5226
11224	84844
221150	84844
166378	84844
22803	10531
6617	11243
91603	5411
252983	10714
6617	353497
11224	5431
7514	5431
6617	11128
91746	11128
79717	55703
10054	5471
10419	79717
5694	79717
5718	79717
9861	79717
6134	79717
11224	79717
6617	79717
10054	79717
55850	79717
9232	5518
5888	5518
5718	5520
84991	5520
6617	5520
64763	5520
11224	5558
6617	5558
54680	5558
9349	10419
11224	5694
6637	5694
22803	5694
64763	5694
91603	5694
5718	5700
9861	5700
11224	5701
6181	5701
90850	5701
140823	5707
9349	5707
6152	5707
6156	5707
3921	5707
10284	5707
81929	5707
60436	5707
90850	5707
5984	5718
6156	5718
11224	5718
6135	5710
23168	5710
55850	5710
6152	9861
6617	5723
10054	5723
6391	26024
221150	9232
6434	9232
10054	5859
6434	5888
8295	5932
90850	5932
11224	79863
6617	84991
10054	84991
10054	25996
11224	5985
6617	60561
10054	8732
6617	6119
6873	6119
6434	6119
10054	6119
11224	6134
6240	6134
6391	6134
6617	6134
6617	6135
10054	6135
54680	6135
9349	6137
6222	6137
11224	9349
6617	6152
6873	6158
6617	6122
6617	6156
203068	6156
11224	6161
6617	6161
6234	11224
6240	11224
23451	11224
6625	11224
6432	11224
1155	11224
56993	11224
27229	11224
134430	11224
7514	11224
118472	11224
6617	6125
10054	6132
55850	6181
6617	10557
6617	6233
6617	3921
22803	57521
23168	23168
79753	23168
10054	23168
9554	57410
6432	57410
6617	6391
90871	6391
10054	81929
6637	151648
6617	6499
10054	6499
6634	55334
79753	6617
6628	6617
6872	6617
7268	6617
10426	6617
55850	6617
134430	6617
55954	6617
54680	6617
80185	6634
10054	6634
7514	6634
22803	6634
91746	6634
54680	6637
10054	9552
7514	54908
11130	54908
27183	6432
91746	6872
23335	6873
91746	6873
54680	6873
30834	6873
54680	93594
10054	1155
91746	1155
91603	1155
27229	6949
22803	51106
90871	90871
7381	90871
55850	56993
64763	6434
80349	8295
10054	80185
54680	203068
10054	114791
55100	10054
91746	10054
118472	10054
54680	10054
6944	55850
91603	7514
91746	91746
64763	84240
91603	90850
91603	91603
4297	25929
57187	9443
80335	4171
10847	9440
90326	6603
9443	4849
112950	65980
9443	55140
54623	4171
5928	25929
55756	1108
9282	9968
10847	93973
54623	112950
23168	8518
9984	1108
8295	23028
57187	1058
112950	8518
25929	8726
84759	84661
8295	4171
54623	55756
84759	25929
8518	3054
55257	86
8295	65980
23512	55140
55756	4849
9112	25929
51586	1108
8607	4171
51586	9968
55257	112950
23168	1058
57187	4849
10847	10524
4171	86
8295	23168
23512	3054
25929	1108
9739	8607
4171	283899
9984	86
8085	30827
125476	3054
51586	8518
9443	125476
8295	1058
23168	25929
23168	54623
8607	51586
1058	84733
55756	86
54623	25929
5928	51586
9984	51586
9984	4171
4171	1108
54623	55140
51586	55140
23168	55756
55140	4849
23168	4171
25929	65980
9984	23168
9443	86
4171	55140
112950	55756
51586	4171
8726	93973
30827	1108
112950	283899
65980	86
23168	84733
112950	86
9282	86
8607	4297
112950	30827
25929	55140
8295	9443
9984	25929
4171	65980
8607	9968
10847	1912
6603	9282
8607	9443
4171	4849
55140	1058
55140	86
8607	25929
51586	54617
9282	4171
23168	9443
23168	9968
55193	25929
4171	4297
55756	55140
23168	55140
57187	23028
9443	51586
9443	9282
112950	9443
1912	80314
8607	23168
23168	3054
51586	25929
90326	30827
9968	4171
9739	283899
283899	57332
4221	9282
84661	1058
51586	55756
54623	3054
57187	25929
54623	9282
8607	55756
8295	54623
8819	5931
9282	4849
51586	4849
23019	65980
8295	4849
25929	86
5931	9440
5931	93973
112950	9282
23168	4297
3054	1058
6603	29079
51586	86
57187	54623
9282	55756
90326	9443
9282	55140
4849	86
3054	93973
54623	4849
51586	4297
51586	1058
112950	4297
55257	4297
1058	65980
9443	29079
4297	9646
54623	51586
8607	54623
23168	4849
54623	4297
23168	9282
9282	65980
11091	1058
4221	93973
54623	86
51586	9282
54891	30827
8295	9282
9443	57634
23168	51586
8295	55140
9282	4297
8932	93973
51586	3054
1912	9282
8295	51586
5164	1158
5803	2058
8605	3156
6502	599
5031	2264
10747	1105
10919	815
2693	1198
55577	768
5607	1241
5164	4170
1158	90
5207	5595
5573	10554
2048	95
5564	208
7295	5501
56901	1020
933	57172
8605	933
1956	1020
816	95
6714	2048
3480	1956
1956	815
4486	1896
5409	2645
1896	545
5207	4843
1969	994
9479	3655
5970	23028
5020	51755
142	208
23028	328
5591	8605
4914	56901
331	64386
5290	2064
56848	1441
2912	208
23539	10919
142	816
3628	269
23539	4323
7514	5292
5540	4217
2693	208
8877	15
4914	1969
5564	11113
5564	4486
3718	1956
5031	2693
9344	4056
4914	207
5409	4323
10919	1445
23395	1436
5564	3718
6196	1896
5164	1445
3055	1969
11156	3738
2064	156
56953	4707
5591	3718
8986	5409
7371	11184
4697	1326
6754	3718
3718	1633
5290	682
3061	1024
9344	1158
1020	208
10747	8573
1896	558
56848	5562
815	682
23539	10747
7371	2693
5292	780
8986	10747
5351	3628
587	545
3628	558
1621	95
5625	95
1017	545
6528	4914
8605	4697
4217	1017
3628	2050
706	9479
9520	8573
5292	5291
5591	208
2901	994
3611	1592
3925	1271
8605	545
4707	249
5020	57118
56901	57118
3611	1445
56953	26
2901	2064
5605	1633
1969	57172
11184	249
5573	4217
2066	1896
84444	328
5979	5753
56953	1613
5031	4217
5409	3055
5290	95
4843	4323
8605	2048
7263	5210
1158	598
5652	27349
3978	2821
1896	1105
3628	1969
2058	1436
4486	598
4914	84444
5210	4486
7371	5409
5540	4486
5540	238
2516	3718
5607	57172
9132	57118
6502	2901
5207	23395
3480	815
5739	4707
30814	2048
2912	269
8844	57172
3480	1020
3480	994
1896	249
5290	933
8605	11040
3628	994
6502	210
142	66002
4882	3611
5652	1105
3978	6046
5164	56901
1896	11113
4882	675
23395	238
56901	2065
56848	5573
4914	23395
5292	1896
3628	599
2516	84444
56901	1786
5591	5210
5164	4707
7177	5540
2912	2066
5591	1105
4843	3628
7371	3611
3628	1158
5292	472
4843	1436
5562	210
331	23395
1271	768
4914	208
3611	2584
5540	2065
5540	3718
2516	1241
5970	5409
5540	675
9132	1436
5290	1020
6196	4843
4707	210
10498	210
2821	682
23395	6046
4882	1271
4882	768
9040	22823
51693	9611
10238	11177
7922	9681
3184	2530
7249	10238
7109	11177
51693	867
55275	4124
64924	2033
29985	2683
8726	10678
55275	9040
9040	79718
253260	10498
51693	60684
10802	8703
7109	11196
126003	221079
253260	8451
54108	221079
79718	3156
9632	26528
11177	221079
253260	9611
51465	375
9040	22872
10642	55832
7922	375
253260	3184
51112	55869
51112	22872
11177	10425
9040	26528
7841	3482
10642	84364
3184	8726
2651	375
9611	2530
2146	8065
29985	10678
6929	10678
6399	8065
6929	26225
253260	5878
55275	7248
51693	79718
55334	81876
64924	7841
60684	3480
6399	2651
11311	4124
126003	2530
6399	2683
11311	10425
10425	375
4121	26528
10641	867
55275	10641
738	55832
7249	10498
5728	3326
6929	64924
10642	10678
27342	2530
5862	11177
9632	10238
7249	10642
81876	54108
2146	10425
3184	9681
2651	648
126003	5878
10427	648
126003	3156
253260	2530
9611	11177
11311	27342
9040	10678
11196	8065
22823	3326
51465	8065
7248	10427
27342	221079
3482	8065
7109	22872
27342	8131
56681	54108
55869	26225
126003	10678
2033	2683
10238	8703
6399	22823
738	4121
5728	7841
64924	3482
9040	7922
2530	84364
10483	8726
7249	55832
11311	2033
83696	10427
6399	27342
55275	22823
5862	2033
55275	80006
8726	10498
29985	56681
7248	22872
60684	5862
4124	1487
26528	10425
51465	55832
55275	9611
54107	10498
51465	126003
55334	22823
81876	55869
51693	10678
6399	5862
10427	253260
22872	2651
10641	10498
5862	26528
51465	54107
64924	27342
55275	9681
9632	2530
54107	54108
54107	375
56681	8570
56681	8065
22872	10498
60684	81876
79718	2683
11196	8131
79718	54108
3326	54108
738	10642
11253	648
29985	11253
738	3156
7922	8451
7841	10642
51465	1487
126003	8065
10802	54107
126003	22823
3480	3156
55275	5878
10483	2033
83696	11177
7248	6399
5728	8131
7109	867
6929	56681
11196	10641
22872	3184
64924	221079
6399	55832
55334	2033
8726	2683
81876	8065
10642	10425
253260	10238
3482	10642
51693	10802
80006	56681
6929	7841
60684	27342
55869	2530
5862	54107
60684	2530
9040	8703
22872	84364
55334	29985
5728	8703
27342	9611
55334	10498
11311	10483
5728	3482
54108	10678
81876	2033
3156	221079
3184	26528
81876	5728
10642	2033
10483	10641
253260	54108
9197	375
51465	54108
55275	8451
5862	3482
738	10641
6929	253260
11311	60684
6929	3184
6929	8703
3326	10498
6399	8703
22823	11177
55275	7249
51112	10678
64924	2651
51465	27342
3326	3184
7248	3482
11196	56681
55869	10425
54107	3326
22872	10427
81876	10425
79718	22823
9040	10641
9197	10238
64924	22872
9611	8703
5728	1487
64924	22823
26528	84364
9040	9632
27342	54108
7922	867
9611	3184
60684	8131
648	11177
9040	3326
11311	8726
29985	2033
55334	27342
60684	10427
867	10678
9040	3480
3480	26528
253260	3156
51465	2683
5862	10498
81876	11253
253260	3482
2651	8451
7109	10427
55275	9197
7249	22823
81876	7841
10427	2033
7841	26528
54108	10498
7922	10641
55275	27342
55275	3482
27342	3184
7248	10802
4124	84364
9632	2683
55869	55832
4121	8065
738	11253
9197	54108
10483	11253
8131	10641
10483	81876
126003	2146
126003	2651
6929	11196
7922	26528
10641	9681
2146	648
6929	55832
8726	648
126003	2683
9632	3482
2651	10498
6929	867
26528	10498
2146	26528
5728	2146
7248	2651
79718	55869
29985	4124
79718	648
253260	1487
7249	51112
253260	4121
64924	10642
10483	55869
81876	3184
126003	80006
3482	9681
29985	3156
3480	2033
5862	1487
126003	4124
11196	10425
3156	10238
55334	4121
60684	1487
51465	253260
11311	2146
51465	79718
7248	11196
6399	10238
51465	7922
7249	55334
3482	2033
2033	8703
738	2683
51465	22872
6929	11253
253260	10642
8131	3482
60684	10802
8703	375
60684	55832
7922	10802
29985	55832
7922	3482
80006	22872
51465	60684
10483	9681
11311	5728
10642	8065
83696	9197
10498	10678
126003	79718
55275	55869
27342	2033
55275	51465
55275	8726
126003	9611
51112	60684
3480	54108
738	80006
10238	221079
9632	9611
6399	10483
83696	3482
11311	55334
253260	2033
126003	8570
7922	10425
738	22872
11253	2033
7248	29985
54107	10678
9197	867
4124	375
738	10498
55275	5861
60684	7841
55275	26225
126003	51112
22823	8726
126003	5862
51693	5861
6929	2033
3326	2683
27342	9681
6399	3482
6929	2651
51112	11253
64924	2530
738	3482
79718	375
55275	79718
79718	10641
2033	10238
4121	10678
738	1487
2683	10425
2651	1487
27342	8703
3480	55832
738	26528
11196	7841
64924	1487
22872	55869
253260	84364
126003	3326
126003	11196
11311	3184
55275	10642
11196	10483
3482	10425
7922	54108
126003	10802
22872	10238
11196	9681
126003	55869
55275	11311
7922	8065
11311	79718
126003	26225
9040	55869
55275	11253
6399	3480
64924	10483
3480	8726
6399	60684
7249	11196
8131	9681
54108	11177
6929	1487
126003	10642
3184	10498
738	5862
8065	55832
7922	27342
10802	11177
9040	3184
126003	10483
126003	7922
7922	11253
54107	11177
7248	10642
51693	7841
6399	51112
126003	9681
10802	253260
51693	55832
56681	3184
7248	10483
55275	2530
9040	126003
126003	10238
8570	2651
55275	1487
56681	26528
51112	7841
27342	5862
10802	2033
81876	11177
51465	11253
11253	84364
11311	126003
55832	10425
9197	221079
3480	1487
79718	3184
7249	6399
6929	4124
9632	253260
738	11311
27342	10641
29985	3482
7922	3156
7249	5861
8726	26528
51693	27342
51693	11253
22872	2033
8065	1487
9632	10802
4121	8703
126003	10498
51693	10498
253260	3480
56681	11253
51693	10238
6399	10642
81876	10641
9197	22872
738	26225
6399	26225
253260	2651
2146	10498
7109	56681
7841	55869
11311	221079
1487	55832
60684	9632
7922	3480
11311	56681
60684	11196
2146	1487
27342	8570
51112	6929
126003	3480
10641	3482
2683	84364
27342	10238
8065	10425
7841	55832
55275	81876
84364	375
1487	10678
60684	3326
7841	2530
11311	22872
22872	3482
7249	27342
56681	5728
4121	375
11311	81876
60684	10483
22872	81876
9632	5878
126003	27342
56681	2033
6399	51693
60684	22872
7922	5862
55275	22872
126003	22872
2651	10678
60684	11253
9611	375
7922	84364
9632	3480
22872	27342
9040	1487
51693	10427
1487	10425
6399	2146
9632	2033
7922	10642
253260	55832
27342	8726
11311	5862
11311	9611
9611	8065
6399	10802
9040	2033
253260	10641
6399	81876
738	60684
126003	5861
22872	3326
253260	2683
55275	5862
6399	5728
9040	253260
56681	81876
55275	126003
6399	11253
7922	8131
11253	10642
6399	5861
11177	10678
2683	375
6929	22872
738	27342
29985	8726
738	5861
27342	2146
9632	10427
738	9632
9632	27342
6399	7841
22872	11253
6399	4124
22872	10678
9611	10238
9040	9197
126003	10427
56681	5862
3480	2146
55275	8131
738	51112
27342	3482
126003	3482
9632	11253
2146	2033
22872	3480
7248	9632
7248	51112
60684	56681
79718	1487
55334	8726
64924	9632
7922	9632
6399	8726
126003	1487
7841	8726
9632	10641
5728	4121
9681	10498
29985	81876
10238	10498
9611	2146
253260	8570
11311	9632
11253	1487
22872	253260
55334	10483
11311	6399
51112	9197
2146	55832
11311	51693
9632	5861
51693	10483
738	6399
9632	9681
8726	55832
9197	56681
9197	9632
79718	9611
55275	6399
80006	9632
51693	81876
9632	2146
738	126003
738	81876
51693	11196
79718	2033
2033	1487
126003	8726
9040	8726
55275	738
126003	81876
6399	10427
22872	10802
55334	3482
11253	2683
9632	11196
29985	27342
9632	8131
6399	11196
2146	8726
126003	11253
9632	5728
7249	7922
51693	5862
9611	1487
55275	51693
64924	375
9040	2146
11253	375
7922	22872
7248	7922
51693	3326
126003	56681
2146	10238
126003	6399
8726	1487
10802	56681
9632	8726
22872	7841
22872	2146
55275	9632
9632	3326
6399	56681
22872	8726
9040	55832
9632	3184
7922	10427
51693	56681
9611	8726
56681	3326
8726	10238
126003	51693
9040	10425
7249	253260
10427	10483
51693	5728
7922	7841
253260	2146
7248	3480
22872	11196
10427	56681
56681	10641
6399	22872
51465	9632
9632	1487
51693	26225
9632	81876
9040	8065
253260	8131
55334	56681
10483	3326
738	51693
126003	9632
22872	1487
7249	56681
10802	10483
253260	8726
51112	9632
51693	22872
9632	5862
6399	9632
253260	9681
1487	8703
9632	56681
56681	9681
22872	10483
7248	56681
51693	9632
7248	253260
7249	9632
55334	9632
10483	56681
9632	10483
7922	64924
7249	3480
56681	8131
79718	2146
79718	8726
22872	9632
22872	56681
10251	2322
5054	2322
9891	2322
4725	2322
6818	2322
56145	2322
56137	2322
56135	2322
56147	2322
56134	2322
653220	2322
653067	2322
6845	2322
55081	2322
10014	2322
65992	2322
59277	2322
157697	2322
203076	2322
255743	2322
132321	2322
100422837	2322
51309	2322
1630	2322
55062	2322
80017	2322
1469	2322
387849	2322
84798	2322
1297	2322
112937	2322
10146	2322
54919	2322
23585	2322
348938	2322
56342	2322
6403	2322
5542	2322
2931	2322
115111	2322
158787	2322
56098	2322
9179	2322
1650	2322
64240	2322
219417	2322
378949	2322
58505	2322
438	2322
293	2322
64663	2322
2744	2322
654502	2322
54517	2322
22980	2322
728712	2322
30014	2322
56105	2322
1438	2322
56140	2322
9752	2322
729396	2322
56146	2322
56138	2322
56142	2322
56139	2322
645051	2322
729422	2322
92840	2322
2579	2322
56143	2322
26749	2322
729408	2322
26748	2322
2578	2322
56136	2322
56144	2322
2543	2322
729428	2322
645073	2322
2574	2322
645037	2322
100132399	2322
100008586	2322
56141	2322
2577	2322
729431	2322
4983	2322
6303	2322
100500821	2322
100500902	2322
27328	2322
728082	2322
728090	2322
728062	2322
728072	2322
728096	2322
653282	2322
255313	2322
102724473	2322
728075	2322
728036	2322
100507170	2322
728042	2322
728049	2322
155185	2322
56113	2322
55344	2322
57786	2322
100289187	2322
100287478	2322
100287404	2322
100287205	2322
100287327	2322
100287364	2322
100287441	2322
100287178	2322
286530	2322
359948	8626
55851	8626
51107	8626
5074	8626
5216	8626
387	8626
83877	8626
57018	8626
83460	8626
4335	8626
374354	8626
9649	8626
4089	8626
7046	8626
7048	8626
23365	8626
79637	8626
539	8626
79591	8626
29105	8626
162681	8626
54955	8626
114905	8626
152816	8626
4076	8626
493753	8626
149951	8626
1445	8626
1801	8626
89978	8626
1962	8626
8672	8626
955	8626
9700	8626
84141	8626
9130	8626
10979	8626
2671	8626
2768	8626
84525	8626
102466657	8626
102465474	8626
3550	8626
286676	8626
3611	8626
11279	8626
728819	8626
55798	8626
93380	8626
4324	8626
64978	8626
65080	8626
6183	8626
4627	8626
29104	8626
138151	8626
23385	8626
3340	8626
29989	8626
54623	8626
100303755	8626
26499	8626
23203	8626
5432	8626
8500	8626
5522	8626
5531	8626
5052	8626
25930	8626
60626	8626
10921	8626
58490	8626
7095	8626
51804	8626
283130	8626
84189	8626
25803	8626
6748	8626
7003	8626
85013	8626
645369	8626
729515	8626
84910	8626
54952	8626
85453	8626
7323	8626
7384	8626
7414	8626
25937	8626
55689	8626
54469	8626
4245	7225
56926	7225
51398	7225
55343	7225
57003	7225
201595	7225
2530	7225
29100	7225
10430	7225
10988	7225
83460	7225
23065	7225
93380	7225
51234	7225
29880	7225
100128731	7225
9694	7225
643394	7225
91833	7225
7327	7225
113026	7225
55754	7225
54708	7225
57798	7225
29929	7225
6400	7225
144245	7225
10923	7225
5082	7225
408050	7225
54829	7225
10558	7225
8795	7225
23420	7225
57171	7225
51552	7225
51569	7225
54499	7225
55831	7225
85465	7225
5373	7225
7225	7225
6727	7225
2588	7225
84447	7225
55325	7225
84061	7225
23309	7225
79876	7225
100527943	7225
8772	7225
79685	7225
283820	7225
3373	7225
51465	7225
51182	7225
51	7225
6670	7225
6318	7225
7915	7225
56946	7225
9389	7225
56851	7225
1630	324
149233	367
6714	673
5970	672
282617	1630
3587	1630
5371	1869
8772	1874
3588	1874
5290	1874
7157	1874
5891	282618
3594	282617
4609	282617
64127	282617
7132	282617
4790	3587
5290	3588
6714	3588
7132	3588
4791	3586
8877	3586
5371	3594
8877	3594
7132	8809
5295	50615
6667	116379
3716	3569
5899	3661
4790	3716
5371	3716
4088	3716
7124	3716
1901	4170
5970	4436
5290	4790
5743	4790
