names,degree,betwn,close,core,constraint,ecc,eigen_cen,hub_score,neighbor1,neighbor2,neighbor3,neighbor4,neighbor5,neighbor6,leiden,triangle,common_neighbor
20924,1,0,1,1,1,1,0,0,2,2,2,2,2,2,878,0,1
6863,3,47325,7.50576067131523e-06,1,0.333333333333333,15,0.00121424726448456,0.00121424726448426,4,58,1940,9627,14919,17446,879,0,3
6919,3,216.558664940936,7.36160188457008e-06,3,0.333333333333333,15,0.00110785085741959,0.00110785085741924,4,60,1890,8710,13019,17012,112,0,3
7083,17,125608.625862573,8.72235015002442e-06,9,0.0600118500964381,15,0.0258129504871442,0.0258129504871437,18,859,7839,14453,17040,18463,1,5,17
7276,10,51967.8431007718,7.98071858390129e-06,7,0.1005096164119,15,0.00695279478368365,0.00695279478368286,11,281,4620,11156,15962,17870,54,1,10
9343,114,205379.023860786,9.03505601734731e-06,21,0.015237930968515,15,0.176813335324698,0.176813335324695,115,2347,9475,14466,17310,18582,41,630,114
7316,368,9972164.0521117,1.02197240674502e-05,25,0.00467695821995034,14,0.40169348762531,0.401693487625278,369,5452,12971,16630,18131,19358,1,1766,368
54819,9,6380.35779851506,8.62321714985427e-06,8,0.114540834323696,15,0.0235117432401619,0.0235117432401625,10,759,7435,14205,16926,18344,41,4,9
10190,8,3882.94517020123,7.99929606194655e-06,6,0.13317202866878,16,0.00700343713900689,0.00700343713900623,9,205,4761,11320,15827,18015,574,4,8
54622,2,65.6748397657587,6.72300545235742e-06,2,0.5,17,9.52924302558831e-05,9.52924302556539e-05,3,24,370,4881,11275,15846,90,0,2
403,5,10367.4634970234,7.00824870873018e-06,3,0.2,17,0.00051376830981966,0.000513768309819035,6,33,1713,7423,12087,16132,90,0,5
51593,6,3919.13820306593,8.07395745024424e-06,5,0.175798464240455,15,0.0141864836542933,0.0141864836542937,7,526,5133,11246,15910,17878,125,3,6
55643,9,23522.256491233,8.70322019147084e-06,8,0.125547407007938,15,0.0259667656089636,0.025966765608964,10,845,7583,14329,17021,18485,1,17,9
10951,52,111024.416936216,8.78240708213307e-06,19,0.0401446806559976,15,0.0720390152979927,0.0720390152979901,53,1493,7958,13340,17019,18679,1,194,52
57332,27,6775.71418698791,8.43077908829555e-06,16,0.0624795665041147,15,0.0311023762429148,0.0311023762429128,28,799,6765,12235,16567,18343,1,123,27
22948,52,167474.540187755,9.24932479928965e-06,20,0.0317113740554106,15,0.123397921383569,0.12339792138357,53,2425,9556,14994,17543,18932,1,312,52
10301,1,0,7.7144422072562e-06,1,1,15,0.00253824409339261,0.00253824409339259,2,91,2679,10293,15407,17656,880,0,1
11100,24,12034.8673366018,8.58907298135312e-06,18,0.0457797050485173,15,0.0507226441209425,0.0507226441209428,25,1277,7785,12587,16693,18414,1,33,24
3315,76,514996.673656353,9.44777741036421e-06,21,0.0159464574598563,15,0.134606097270564,0.134606097270561,77,3031,10672,15581,17719,18889,1,140,76
3550,15,9129.85905552994,8.44323612354143e-06,11,0.0760640845706519,15,0.0328652835884374,0.0328652835884378,16,926,6870,12060,16458,18303,41,18,15
28977,22,8336.22396707705,7.87854436014402e-06,15,0.0757227611057055,15,0.0175965877737183,0.0175965877737171,23,502,4724,11016,15495,17696,2,95,22
4832,7,5570.19857118455,8.23268871380704e-06,7,0.162701836037088,16,0.0298554122960354,0.029855412296037,8,1384,6818,11838,15867,17963,37,5,7
9141,8,68987.7655078599,8.64550822620108e-06,6,0.128321787827211,15,0.0242769737707318,0.0242769737707324,9,768,7404,14271,16935,18365,881,3,8
5052,23,211514.289072134,8.86752799921966e-06,16,0.0525650164402881,15,0.0577068291836685,0.057706829183669,24,1589,8964,14234,17219,18545,1,32,23
5775,14,32143.5124221261,8.47285297905511e-06,10,0.0736107117342296,15,0.019912735528402,0.0199127355284007,15,586,6666,13449,16753,18269,29,15,14
6142,73,30996.1417144621,8.9203678759712e-06,37,0.0326415862376506,15,0.389833151232796,0.389833151232845,74,2313,8698,13737,17084,18611,43,1337,73
6227,15,40.9454550811316,8.05853721432486e-06,14,0.0938626334646964,16,0.0893945535968135,0.0893945535968259,16,227,4848,12094,16098,17932,43,91,15
6455,11,49958.7953452976,7.79040689295202e-06,7,0.102982631544018,16,0.00403250493156387,0.00403250493156266,12,211,4352,11125,15529,17692,109,5,11
51548,52,99969.8566515334,8.85323984312059e-06,20,0.0207589498899138,15,0.0973985497762236,0.0973985497762224,53,1853,8965,13152,17037,18666,1,61,52
6613,105,403610.57431016,9.10034035272919e-06,20,0.0117420192630386,14,0.134107961652498,0.134107961652492,106,2008,9393,14784,17422,18724,1,163,105
10425,19,38525.0245850155,8.96925339934704e-06,14,0.0582247691243161,15,0.0512868767178092,0.0512868767178102,20,1348,8881,14954,17483,18609,1,28,19
529,11,4616.24328899461,7.54472133571747e-06,6,0.151014411274152,16,0.00372175004138829,0.00372175004138691,12,185,3853,10193,13371,17167,535,11,11
8894,15,186735.641174075,9.1823148615766e-06,11,0.0789831933367701,15,0.0640617844452179,0.0640617844452208,16,2266,9134,14688,17494,19045,882,16,15
11337,42,105786.634277765,8.49660985266878e-06,15,0.0324423518837639,15,0.0260264079904815,0.0260264079904765,43,943,8026,12690,16515,18277,44,53,42
3910,1,0,8.52413181717442e-06,1,1,15,0.0156416940378154,0.0156416940378165,2,569,6798,14024,16878,18296,883,0,1
5687,54,71414.3620775972,8.90075656430797e-06,29,0.0453694213043933,15,0.0825750737251065,0.0825750737251025,55,1393,8797,14250,17276,18827,108,704,54
6258,10,454.964492882292,7.80025116808761e-06,8,0.107959934981301,15,0.00519559992492626,0.00519559992492528,11,129,2997,10283,15181,17780,1,3,10
81873,11,362.904046103079,7.63125763125763e-06,9,0.198587542578816,16,0.0058718129998615,0.00587181299986013,12,172,3961,10312,14250,17342,95,41,11
56893,25,111351.324030427,8.76547105641457e-06,14,0.0459143391904993,15,0.035501401374461,0.0355014013744594,26,1307,8361,14286,17162,18465,108,26,25
11316,15,8597.06446519795,7.99577822909504e-06,10,0.127781718399701,16,0.00850676066344815,0.00850676066344651,16,303,5393,11577,15802,17821,130,42,15
5764,7,3278.42492703315,7.99801649191001e-06,6,0.142857142857143,16,0.00584229979251019,0.00584229979250958,8,194,4629,11671,16198,17802,86,0,7
6189,87,33586.3849618155,9.00073806052096e-06,37,0.0321832059374989,15,0.434730663144513,0.434730663144569,88,1619,9123,14724,17214,18703,43,1797,87
9804,14,61811.6830967713,8.44181059953739e-06,11,0.0827125082525015,15,0.0110310800857121,0.0110310800857104,15,393,6178,13940,16806,18160,2,17,14
854737,3,1253.54485254872,6.35897696778542e-06,2,0.534722222222222,17,1.75672605403995e-06,1.75672605369721e-06,4,11,186,2654,8098,14856,495,1,3
819626,2,23663,3.49210783628998e-06,1,0.5,23,2.96467817117382e-16,7.23751808273568e-17,3,7,11,13,16,49,838,0,2
820643,1,0,1,1,1,1,0,0,2,2,2,2,2,2,884,0,1
835657,1,0,4.58850304676602e-06,1,1,20,6.83976136401888e-12,6.83964789023068e-12,2,12,62,427,890,1423,852,0,1
843845,30,768919.739877904,4.86862028169837e-06,5,0.0374503152056361,20,3.80722590353177e-10,3.80719149166103e-10,31,215,606,1071,1461,1931,885,9,30
839495,20,25838.8446382973,4.65922433233315e-06,16,0.11559238337316,20,2.16033143408458e-11,2.16006718686721e-11,21,79,263,593,1118,1625,839,131,20
835697,12,883322.213896074,5.14485334595537e-06,4,0.0833333333333334,19,5.28284319821357e-10,5.2828295605013e-10,13,51,195,600,1249,4096,848,0,12
851246,1,0,5.51040088166414e-06,1,1,19,5.30517953370272e-08,5.30517952218299e-08,2,5,66,1358,3602,6269,511,0,1
852251,1,0,5.36213155453556e-06,1,1,19,1.47017156642627e-08,1.47017155517813e-08,2,3,10,229,2578,5762,886,0,1
852238,2,137.734469010818,6.40040962621608e-06,2,0.5,18,3.67993405861763e-06,3.67993405826604e-06,3,83,1881,3682,6390,13849,452,0,2
852211,2,0,5.91684466507701e-06,2,0.730902777777778,18,1.46371200444163e-07,1.46371200217821e-07,3,8,63,1651,4406,11595,489,1,2
852172,2,0,7.31994758917526e-06,2,0.55294543421014,17,8.7437455401134e-05,8.74374554000789e-05,3,1131,3334,6037,13480,16801,488,1,2
852289,1,0,5.79008621438373e-06,1,1,18,1.17965630288844e-07,1.17965630174931e-07,2,4,33,465,3703,11316,460,0,1
852324,3,35966.2112738671,7.31994758917526e-06,2,0.333333333333333,17,8.6097865885492e-05,8.60978658843812e-05,4,1131,3334,6036,13480,16801,470,0,3
852360,2,12303.2112738672,7.31984042747868e-06,2,0.5,17,8.60768009584392e-05,8.60768009574414e-05,3,1130,3334,6036,13480,16801,470,0,2
852403,29,464683.626030694,7.97276503464166e-06,7,0.0431350193230806,16,0.000481421832016655,0.0004814218320117,30,459,3696,11297,15955,17800,460,22,29
852515,1,0,6.27510040160643e-06,1,1,18,1.40366946490289e-06,1.40366946473039e-06,2,7,1146,3357,6058,13586,463,0,1
852546,1,0,5.79109214206707e-06,1,1,18,1.18207565420632e-07,1.18207565306975e-07,2,5,35,494,3725,11299,460,0,1
852586,2,10339.1421740387,6.70974321812704e-06,2,0.5,17,7.53530139931483e-06,7.53530139905661e-06,3,36,480,3710,11306,15956,460,0,2
850320,44,95550.5128691641,7.8103033521822e-06,18,0.0299418601295464,16,0.000623512910946647,0.00062351291093463,45,1567,3791,8165,15134,17584,436,159,44
850303,1,0,6.14031855972688e-06,1,1,18,8.6153644890802e-07,8.61536448770628e-07,2,17,433,2950,5717,13140,458,0,1
850385,1,0,6.26841346455212e-06,1,1,18,1.84305792030272e-06,1.84305792010695e-06,2,4,1504,3426,6155,13549,887,0,1
850396,9,9683.76481154858,6.95584430038118e-06,6,0.131315512937221,17,1.78729280042921e-05,1.78729280030647e-05,10,120,1880,4601,11879,16465,473,6,9
850410,1,0,6.7773176732113e-06,1,1,17,2.00837255397604e-05,2.00837255396432e-05,2,5,178,2548,12559,16385,591,0,1
850438,2,4232.13269805849,6.45344484886032e-06,2,0.5,17,2.8935714019088e-06,2.89357140168127e-06,3,19,141,2347,9943,15278,514,0,2
851434,2,30623.2827277613,7.46045956430916e-06,2,0.5,16,9.99558446880284e-05,9.99558446877471e-05,3,99,1090,7781,15107,17473,508,0,2
851420,3,726.805475484982,6.23115076892401e-06,2,0.333333333333333,18,1.48698680899808e-06,1.48698680862501e-06,4,44,727,3114,5552,13380,456,0,3
851362,1,0,1,1,1,1,0,0,2,2,2,2,2,2,888,0,1
851596,5,23853.6936490543,6.35994759403183e-06,2,0.216986021834507,18,1.68207250879008e-06,1.68207250819541e-06,6,26,608,3317,7357,14770,473,1,5
851677,1,0,6.77217718724393e-06,1,1,17,8.08464593202713e-06,8.08464593183561e-06,2,22,1360,4280,11364,15833,482,0,1
851707,4,414.25418249049,7.20300221132168e-06,4,0.259105729468075,17,3.36322112349681e-05,3.36322112342446e-05,5,119,2033,5527,13137,16833,473,1,4
851768,12,29207.9653972517,7.91771906349219e-06,7,0.108883662125163,16,0.000448218764616344,0.000448218764613664,13,440,3761,11142,15929,17749,463,10,12
851887,30,167507.308372484,8.01879605795986e-06,11,0.0398322913379873,16,0.000483835995106401,0.000483835995100455,31,1006,4107,11254,16042,17838,436,25,30
851931,3,0,0.333333333333333,3,0.925925925925926,1,0,0,4,4,4,4,4,4,889,3,3
851954,1,0,5.70672023374726e-06,1,1,18,5.3777363829511e-08,5.37773637165018e-08,2,6,42,1306,3718,8595,487,0,1
852044,3,0,0.333333333333333,3,0.925925925925926,1,0,0,4,4,4,4,4,4,889,3,3
852097,5,6648.15712669644,6.94820805714206e-06,4,0.23770336796243,17,2.43506515164351e-05,2.43506515157232e-05,6,118,1045,4810,12600,16600,464,3,5
856719,8,0.424736089203873,6.58765868022846e-06,8,0.157962639113265,17,3.64258261988362e-05,3.6425826196815e-05,9,153,2077,3925,8176,15092,436,25,8
856783,2,2949.69576974322,6.70924802748108e-06,2,0.5,17,7.53989742018321e-06,7.53989741992557e-06,3,32,465,3703,11316,15961,460,0,2
856849,1,0,5.48967940272288e-06,1,1,19,3.14737001188803e-08,3.14737000067525e-08,2,8,41,1292,3470,6224,514,0,1
856888,4,75317.6123557287,7.31796560556165e-06,2,0.25,17,5.93869398599516e-05,5.93869398592511e-05,5,134,2404,6932,14522,17150,629,0,4
850523,1,0,6.34618435665556e-06,1,1,18,1.62872570441735e-06,1.62872570427223e-06,2,8,651,3051,7297,14682,432,0,1
850497,2,16582.5669143258,7.15758131012368e-06,2,0.5,17,3.18021947287806e-05,3.18021947282982e-05,3,529,2551,5296,12909,16684,493,0,2
852882,3,0.533333333333333,6.02304416698288e-06,3,0.484479166666667,18,6.09137477211942e-07,6.09137476867605e-07,4,18,125,2194,4990,12641,477,2,3
852878,5,26358.3382788347,6.59765519334429e-06,3,0.2,17,3.4380779799502e-06,3.43807797931631e-06,6,42,1306,3718,8595,15285,487,0,5
852854,6,1.26469703121536,6.56598818122127e-06,6,0.199248876898503,17,2.52857604463329e-05,2.52857604448535e-05,7,130,1726,3868,8134,15067,436,12,6
852803,1,0,5.79109214206707e-06,1,1,18,1.18207565420616e-07,1.18207565306975e-07,2,5,35,494,3725,11299,460,0,1
852670,4,23861.9806345313,6.33665373989304e-06,3,0.267237545055815,18,3.39169115696426e-06,3.39169115643931e-06,5,66,1358,3602,6269,13767,511,1,4
852945,9,625.049061205083,7.36062653653079e-06,8,0.124460213234081,17,0.000177033293796407,0.000177033293793406,10,1252,3421,6198,13779,16841,436,13,9
852998,2,47.7248197280647,5.92108379517787e-06,2,0.5,18,3.78230325162486e-07,3.78230324932514e-07,3,19,54,2050,4482,11587,487,0,2
853034,6,23711.7347647615,6.39615207491173e-06,5,0.237401668486325,18,5.46195545095497e-06,5.46195545008899e-06,7,25,1237,3499,7440,14533,450,5,6
853187,4,1762.80084038054,7.31930466605672e-06,3,0.395981794883791,17,8.90492599895852e-05,8.90492599882863e-05,5,1129,3323,6036,13480,16801,447,2,4
853194,4,23663.5,5.7026523035864e-06,2,0.466820987654321,18,1.4255867892307e-07,1.42558678470205e-07,5,11,81,820,3622,8731,447,2,4
853198,3,609.82755489167,6.46884925640578e-06,3,0.333333333333333,18,2.35534400090216e-06,2.35534400054998e-06,4,27,309,2951,9665,15651,591,0,3
853201,6,3222.98599596522,6.04766771694496e-06,4,0.166666666666667,18,3.22752752696524e-07,3.22752752012787e-07,7,30,135,2197,4902,12551,477,0,6
856398,7,82120.3400974922,7.32584631839593e-06,4,0.157286757747094,17,9.39913948305906e-05,9.39913948290053e-05,8,1162,3370,6058,13497,16801,525,2,7
856434,1,0,6.02293533776621e-06,1,1,18,5.73520510975104e-07,5.73520510856651e-07,2,17,125,2194,4990,12641,477,0,1
856523,1,0,1,1,1,1,0,0,2,2,2,2,2,2,890,0,1
856580,1,0,5.48967940272288e-06,1,1,19,3.14737001188311e-08,3.14737000067525e-08,2,8,41,1292,3470,6224,514,0,1
856595,3,0,0.333333333333333,3,0.925925925925926,1,0,0,4,4,4,4,4,4,889,3,3
854808,1,0,6.08098657926262e-06,1,1,18,3.80681754572981e-07,3.80681754460506e-07,2,7,37,1508,5310,13411,591,0,1
854785,3,26612.6957697408,6.70933805670733e-06,2,0.333333333333333,17,7.54174260246883e-06,7.54174260209781e-06,4,33,465,3703,11316,15961,460,0,3
854685,2,4.02264957264957,6.27250260308858e-06,2,0.5,18,3.02974879345847e-06,3.02974879309914e-06,3,10,1364,3457,6072,13508,491,0,2
854844,8,247.265668018179,7.35029290917243e-06,8,0.168440226141541,17,0.0001182410635297,0.000118241063527284,9,1202,3400,6117,13682,16924,436,22,8
854856,2,23663,5.48973967654454e-06,1,0.5,19,3.14814024285278e-08,3.14814022042556e-08,3,9,41,1292,3470,6224,514,0,2
853290,4,99121.6391304934,8.0718067932326e-06,3,0.25,16,0.00128398659961106,0.00128398659961058,5,178,2548,12559,16385,18170,591,0,4
853288,3,6020.69442183739,6.75132832384772e-06,3,0.333333333333333,17,7.71114938017954e-06,7.71114937982344e-06,4,31,418,3706,11677,16103,587,0,3
853261,10,123325.46986757,7.3515897812902e-06,4,0.127358589043089,17,9.1307638582852e-05,9.13076385808123e-05,11,1170,3378,6181,13670,16934,488,3,10
853247,3,212.207674946787,6.13335132449722e-06,2,0.333333333333333,18,6.16584153373442e-07,6.16584153033647e-07,4,11,66,1747,5813,13799,460,0,3
853581,4,4430.07584208396,6.42694173977313e-06,4,0.25,18,4.97620555529339e-06,4.97620555467322e-06,5,101,1956,3746,6575,14063,525,0,4
853866,1,0,6.12261141622125e-06,1,1,18,5.28151108182787e-07,5.28151108045133e-07,2,5,538,2572,5309,12910,476,0,1
853811,25,122940.211004629,8.1953778069169e-06,11,0.0569311331928044,16,0.000657764270301721,0.000657764270296297,26,1470,4423,11718,16106,18011,481,39,25
853698,3,352.135826593544,6.48117542597526e-06,3,0.429624962076128,18,3.01030123947501e-06,3.01030123911833e-06,4,45,391,3221,8628,15112,432,1,3
853690,1,0,6.02293533776621e-06,1,1,18,5.73520510975071e-07,5.73520510856651e-07,2,17,125,2194,4990,12641,477,0,1
853683,5,23990.1147924107,6.62633437808539e-06,4,0.2,18,8.36588780196597e-06,8.36588780119647e-06,6,101,2165,3937,9024,15416,432,0,5
853682,35,13947.6888080778,7.50914238084868e-06,18,0.0562003175153679,17,0.000250623055758399,0.000250623055749535,36,1354,3543,6560,14076,17167,436,251,35
850631,3,246.426966635064,7.33121705534336e-06,3,0.3665962501621,17,9.11752675559801e-05,9.11752675547029e-05,4,1176,3349,6046,13512,16862,591,2,3
850628,1,0,6.43807218366532e-06,1,1,17,2.53144898968432e-06,2.53144898950848e-06,2,16,1228,3596,7798,14680,491,0,1
850800,1,0,6.43807218366532e-06,1,1,17,2.53144898968418e-06,2.53144898950848e-06,2,16,1228,3596,7798,14680,491,0,1
850961,1,0,5.43377854092179e-06,1,1,19,4.2926887325662e-08,4.29268872119394e-08,2,6,50,681,3024,6322,439,0,1
851086,7,37090.2185474529,7.42517282089741e-06,4,0.149140901751432,17,0.000103020791686355,0.000103020791684646,8,1172,3407,6098,13807,17018,472,1,7
851095,27,147040.959845724,7.25763139941649e-06,7,0.0644005426257026,17,6.69348424567672e-05,6.69348424530412e-05,28,265,2656,6367,13683,16913,460,41,27
851131,2,0,7.31941181206678e-06,2,0.590723211987918,17,8.73823078297194e-05,8.73823078286609e-05,3,1128,3327,6037,13480,16801,491,1,2
854944,2,23663,5.84610707729723e-06,1,0.5,18,1.53612072841541e-07,1.53612072615765e-07,3,7,16,1349,4245,11497,443,0,2
854903,6,43829.7895712702,7.32059062525165e-06,3,0.213105048245571,17,8.77819609109931e-05,8.77819609094821e-05,7,1140,3333,6037,13480,16801,491,2,6
854888,3,2432.49187143488,7.47987912515334e-06,3,0.333333333333333,17,0.000149237625362585,0.000149237625362144,4,31,2046,8995,15206,17119,444,0,3
855022,4,26077.2372745683,7.15993871092463e-06,3,0.283793146888385,17,3.37655951405174e-05,3.37655951397433e-05,5,538,2572,5309,12910,16684,476,1,4
855261,1,0,5.92090850420088e-06,1,1,18,3.65243382941811e-07,3.65243382825247e-07,2,15,54,2050,4482,11587,487,0,1
855337,1,0,6.23849776973705e-06,1,1,18,1.34565959382652e-06,1.34565959365514e-06,2,3,1125,3322,6036,13480,891,0,1
854317,13,23967.1007631687,6.69711622175491e-06,11,0.0940352351306048,18,6.54826537016327e-05,6.54826536987037e-05,14,213,2051,4009,9610,15768,436,26,13
855976,8,12003.9152102479,7.48043865292261e-06,7,0.134668787437651,17,0.000130989983956892,0.00013098998395446,9,1509,3522,6315,13915,17148,434,6,8
817696,2,0,4.45934857835967e-06,2,0.538866213151927,20,1.19566430470772e-11,1.19564172665228e-11,3,50,177,499,1023,1366,828,1,2
821027,3,653.252350949221,4.63862770837875e-06,3,0.425528470647518,20,5.17279987946484e-11,5.17276605369822e-11,4,52,196,571,1056,1482,828,2,3
2674,3,70983.5,7.26923803846881e-06,2,0.333333333333333,16,0.000502073314445489,0.000502073314445138,4,27,1028,8126,13872,17059,892,0,3
2675,2,0.5,5.40867984942235e-06,2,0.5,18,2.45797392178476e-07,2.45797391954066e-07,3,4,5,27,1028,8126,892,0,2
1439,10,3171.18758613385,8.21841253143543e-06,10,0.108347570607903,15,0.0122754669477452,0.0122754669477442,11,471,6351,11688,15913,18050,14,9,10
7249,25,85917.8539180355,8.87169751060168e-06,15,0.0458930205108682,15,0.0435522813699605,0.0435522813699593,26,1362,8245,13595,17186,18798,29,42,25
1493,5,35164.4863577218,7.78525161933234e-06,3,0.2,16,0.00249789774594363,0.00249789774594298,6,143,3606,10742,15499,17822,117,0,5
940,5,13153.883533353,7.79216731341655e-06,4,0.201269024711274,16,0.00417060385969176,0.00417060385969122,6,259,3845,10681,14913,17678,14,1,5
18024,8,363430.692279696,7.92091755909005e-06,3,0.125,16,0.00490516965702501,0.00490516965702435,9,200,4009,11050,15966,17917,893,0,8
3077,2,63.1455694714787,7.52604009874165e-06,2,0.5,16,0.00233550442453588,0.00233550442453556,3,102,3006,9957,14886,17228,894,0,2
6640,14,92416.1801444703,7.72845307283294e-06,7,0.0876376248719849,15,0.00170762907507723,0.00170762907507563,15,117,3218,10285,14998,17622,47,9,14
824,7,25077.3527886175,8.05847227482614e-06,5,0.142857142857143,15,0.00556591242370831,0.00556591242370758,8,224,5118,11540,15904,17965,92,0,7
7072,4,23790.029873369,7.90332651012811e-06,3,0.25,15,0.00452677585606184,0.00452677585606153,5,192,4118,11149,15808,17901,895,0,4
1410,29,271884.324181038,9.05059281382931e-06,13,0.050529845482979,15,0.0383234440341736,0.038323444034172,30,1355,8974,14898,17399,18955,113,26,29
6726,4,1460.68717560861,8.09880542619963e-06,4,0.356605029585799,16,0.0159124877218331,0.0159124877218339,5,1060,6119,11537,15609,17900,43,3,4
3667,41,55941.2358779834,8.74141156313922e-06,18,0.0311171299935344,15,0.0507425826403898,0.050742582640386,42,1461,8712,12723,16844,18662,14,100,41
3595,2,0,7.36800223987268e-06,2,0.531026234567901,16,0.00103479739437906,0.00103479739437882,3,60,1508,8986,14232,17106,14,1,2
5789,5,24626.7000526204,7.74677346885022e-06,4,0.215963906223647,16,0.00250172526708881,0.00250172526708824,6,106,3776,10511,15213,17606,138,1,5
3662,12,49330.9330831948,8.12400480941085e-06,9,0.0900665346560695,15,0.00697457722515476,0.00697457722515355,13,294,4763,11663,16100,18149,1,7,12
3702,15,4475.13844700416,8.52224305437191e-06,12,0.0783903969643234,16,0.0243523838385744,0.0243523838385731,16,898,7603,13641,16752,18286,14,32,15
3832,7,4400.89518511247,7.99360511590727e-06,7,0.152558575560173,16,0.010095396347718,0.0100953963477182,8,473,4869,11465,15886,17861,21,2,7
5295,94,636939.541730773,9.23736328702335e-06,18,0.0173508780232779,15,0.0996375218602804,0.0996375218602714,95,2526,9918,14202,17490,19065,14,393,94
2268,11,1364.74271272763,8.63953277406758e-06,11,0.101737190062534,15,0.023615860267528,0.023615860267527,12,842,7629,13898,16939,18431,14,20,11
1072,30,53527.1681861241,8.74401035290826e-06,18,0.0386810683330335,15,0.053262436270058,0.0532624362700577,31,1395,8508,12705,16858,18743,1,31,30
5156,20,62276.3039183365,8.35994582755104e-06,14,0.0624566971601116,16,0.0229144011972935,0.0229144011972913,21,799,7280,12187,16173,18209,14,50,20
4041,5,29337.1627339768,7.80268568441258e-06,3,0.2,16,0.00328294017180033,0.00328294017179982,6,170,3327,11086,15793,17819,896,0,5
1021,21,17983.9676836108,8.55058956315038e-06,13,0.0689700207736934,15,0.0352201394535635,0.0352201394535626,22,994,7554,12600,16719,18359,1,50,21
5592,6,2799.11732057717,7.7402376252951e-06,4,0.204561042524005,15,0.00345318548583024,0.00345318548582958,7,106,4152,10265,14186,17504,23,1,6
2669,2,23663,7.66283524904214e-06,1,0.5,16,0.00167483658651772,0.00167483658651751,3,77,2865,10251,15115,17629,897,0,2
4899,6,1172.69661756331,8.19403474270731e-06,6,0.167800896756114,15,0.00928192435632095,0.00928192435632062,7,388,5646,11664,16056,18152,153,1,6
7345,27,71273.2602192801,9.1726288754357e-06,18,0.0400255285356437,15,0.0906362050436381,0.0906362050436398,28,2876,10174,15130,17289,18634,1,49,27
10987,141,2721318.58773836,9.39284640817553e-06,20,0.0117211741529631,15,0.158861801245258,0.158861801245248,142,2680,10289,15237,17752,19188,1,488,141
10818,14,9819.56763322775,8.35087016067074e-06,12,0.0779609192953684,15,0.0158610521177692,0.0158610521177677,15,871,6571,12091,16239,18330,14,13,14
6642,11,26405.3151753724,7.85114234121065e-06,7,0.119647151395568,16,0.0084094990146881,0.00840949901468684,12,455,4581,10913,14702,17755,45,9,11
7057,6,4660.20659938018,7.43002771400337e-06,4,0.166666666666667,16,0.000571200755562589,0.000571200755561912,7,62,1324,9884,15371,17199,31,0,6
7391,19,30242.8075088355,8.1412672696632e-06,13,0.0590515413388873,15,0.0201330824809652,0.0201330824809638,20,463,4884,11688,16247,18053,551,17,19
8061,8,3434.91887510888,8.34578245883443e-06,7,0.13376267774238,14,0.0145728476802485,0.0145728476802482,9,527,5561,11900,16457,18489,70,4,8
2355,11,2896.06039614709,8.21557673348669e-06,7,0.112872792598841,15,0.0138793305863176,0.013879330586317,12,463,5584,11728,16248,18224,70,12,11
25747,2,23663,5.09087206638497e-06,1,0.5,19,1.97706126331747e-08,1.97706124078386e-08,3,6,14,58,587,3901,898,0,2
395557,1,0,1,1,1,1,0,0,2,2,2,2,2,2,899,0,1
2664,20,8700.74456105013,7.79253163767845e-06,9,0.055971754948327,16,0.0115213391276595,0.0115213391276565,21,335,4642,11053,15505,17619,11,14,20
11218,31,68551.5423016817,8.80343686175083e-06,15,0.0574226036847026,15,0.0466183420941032,0.0466183420941026,32,1329,8393,14470,17168,18458,41,112,31
25929,23,25306.3927223592,8.17828664894705e-06,13,0.0847673007081613,15,0.0171408354278192,0.0171408354278174,24,520,5826,11655,15974,18087,41,83,23
7975,6,871.420762914794,7.69449766471996e-06,5,0.166666666666667,16,0.00251348878904139,0.00251348878904078,7,105,2946,10287,15407,17621,70,0,6
4004,4,45806.6325692888,7.32793996951577e-06,3,0.261105860113422,15,0.0013638822877572,0.00136388228775678,5,54,1419,8238,12756,16959,3,1,4
29760,14,61684.2354150878,7.99622578143117e-06,10,0.0850165498351908,16,0.00918145591514345,0.00918145591514181,15,437,5104,11205,15446,17966,14,22,14
975,16,80062.6798214654,8.35512628773384e-06,9,0.079192856562575,15,0.0213640489808251,0.0213640489808247,17,638,7353,12119,16226,18177,25,9,16
928,7,24750.2074070841,7.62142840811225e-06,5,0.190402169695817,16,0.00271146722723213,0.00271146722723125,8,133,3655,10083,14588,17485,25,5,7
3267,4,1755.29890556733,7.56258035241624e-06,4,0.287903178166352,16,0.00167965189424109,0.00167965189424067,5,109,2591,10162,14882,17485,117,1,4
3554,7,5499.00272608962,8.02671290053297e-06,5,0.175777198288868,16,0.00542160747488509,0.00542160747488431,8,270,4950,11651,15971,18004,138,7,7
1006,1,0,7.98868801776684e-06,1,1,15,0.00495348113391878,0.00495348113391883,2,219,4387,10821,15356,18202,900,0,1
4688,7,1894.0802941179,7.58477886577217e-06,5,0.180687566679075,16,0.00213277522076947,0.00213277522076859,8,117,3420,10094,14827,17413,63,3,7
114790,4,843.888743562964,7.64374054087108e-06,4,0.25,15,0.00267505068474823,0.00267505068474786,5,188,3070,10111,14560,17518,564,0,4
836,29,215412.292038726,9.01144453455889e-06,16,0.0429158312465507,15,0.0521477569014512,0.0521477569014505,30,1308,8849,14669,17443,18932,1,42,29
10945,2,68.4448873785977,7.04806072609122e-06,2,0.5,16,0.000519960916947517,0.000519960916947325,3,36,782,7543,12387,16407,542,0,2
