gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion
854688,2541616,3,2445.5,0,3,0.5,19.5,0,0,4,206.5,1305.5,2329,5896.5,8187.5,0.5,3,0,4,3,3
26094,27428,4.5,977,0.5,4.5,0.5,8,0,0,5.5,222,2760.5,5759.5,8038,9039.5,8.5,4.5,0,5,6,6
855132,175462,4,2001,0,3.5,0.5,18.5,0,0,5,633.5,1738.5,3375.5,7157.5,8688,2,4,0,3,1,1
839972,850634,1,0,0,1,1,19.5,0,0,2,21.5,810,2461.5,6309,8485,0,1,0,26,0,0
856835,1509,3,1004.5,0,2.5,0.5,17,0,0,4,86,1558.5,6008.5,10733.5,15773,0,3,0,4,1,1
12737,820,1.5,11831.5,0,1,0.5,17.5,0,0,2.5,23,1377.5,4881,8440,13291,0,1.5,0,3,4,4
854869,853336,4.5,516,0,4,0.5,17.5,0,0,5.5,129.5,1463,4382,10317.5,15840,9.5,4.5,0,10,3,3
180311,6668,2.5,34,0,2,0,8,0,0,3.5,74,1655,5245.5,7690.5,8944.5,0,2.5,0,26,0,0
37528,817106,11.5,209801.5,0,2.5,0,20,0,0,12.5,55.5,180.5,429,789.5,1288.5,6,11.5,0,4,16,16
2542070,952,4.5,712,0,4,0,18,0,0,5.5,77,1285,5054,7611.5,9031,5.5,4.5,0,26,0,0
573,856927,13,21762.5,0,9,0.5,17,0,0,14,639.5,4328.5,7416.5,9497,11939,21.5,13,0,4,4,4
39039,188455,1,0,0.5,1,1,10,0,0,2,7.5,52,217,482,1243,0,1,0,5,4,4
13435,79677,7.5,73994.5,0,4.5,0,16,0,0,8.5,54,1446,6101,12251,16539,8.5,7.5,0,6,1,1
7755,340024,1,0,0,1,1,16,0,0,2,24,1001.5,7623.5,13871,16907,0,1,0,4,19,19
56817,246176,2,0,0.5,2,0.5,8.5,0,0,3,36,725,4448,6451,8455.5,1.5,2,0,4,5,5
373509,2540637,1.5,11,0,1.5,0.5,19,0,0,2.5,54,2058,5474.5,7742.5,8935.5,0,1.5,0,3,4,4
856220,8216,9.5,22371.5,0,6,0,17,0,0,10.5,354,3194,8366.5,11343.5,15926,13,9.5,0,26,0,0
180168,856791,4,7571.5,0,3,0,18,0,0,5,26.5,253,2545,6758,8538,3,4,0,6,2,2
390,186939,3,1534,0,2.5,0.5,18,0,0,4,54,1675,5204.5,7561.5,8898.5,0,3,0,3,15,15
2539644,2541307,2,35492.5,0,1,0.5,21.5,0,0,3,5.5,12,36,90,190.5,0,2,0,5,1,1
15378,20844,1,0,0,1,1,17,0,0,2,45,310,3022.5,7097.5,12609.5,0,1,0,6,2,2
851420,2540495,2,363,0,1.5,0.5,18.5,0,0,3,24,372,1579,2866,6951.5,0,2,0,6,1,1
6304,90379,17.5,22293.5,0,12.5,0,14.5,0,0,18.5,851.5,6472,12339.5,16596.5,18522,27,17.5,0,8,9,14
11178,41446,3,22491,0,2,0,18.5,0,0,4,45.5,1198.5,4894,6992.5,9269.5,0,3,0,5,3,4
850349,2542628,6,27181,0,3.5,0,18,0,0,7,67,1473,5942,8144.5,9286.5,4,6,0,3,12,12
20274,8887,15.5,31099,0,8.5,0.5,16,0,0,16.5,620.5,4347.5,8323,13682.5,16887.5,38.5,15.5,0,26,0,0
837284,831738,1.5,11831.5,0,1,0.5,19,0,0,2.5,55,112,355.5,1249,5114,0,1.5,0,26,0,0
13555,855970,4,23729.5,0,3,0,17,0,0,5,81,664.5,3478,11438,16152.5,1,4,0,6,1,1
4824,836163,6,185867,0,3,0,17.5,0,0,7,101,2278,5722.5,8453,10234,1,6,0,7,1,2
60485,9328,10.5,9672,0,9.5,0,15,0,0,11.5,677.5,6566,12112,16339,18296.5,19,10.5,0,15,1,1
853160,3931,13,8641,0,10,0,17,0,0,14,637.5,1875.5,5987,13790.5,16922.5,81,13,0,3,2,2
79035,3635033,5,21714,0.5,4,0.5,7.5,0,0,6,486,3914,7187.5,8621,9305,4,5,0,26,0,0
850577,841810,4,6053,0,2.5,0.5,19,0,0,5,33.5,946.5,2019,4965.5,7907,0.5,4,0,3,16,16
1272,79269,4,12039.5,0,3.5,0,15.5,0,0,5,232.5,3456,10572,15440,17731,2.5,4,0,4,4,5
852702,835603,16.5,12918.5,0,7.5,0.5,9.5,0,0,17.5,872,1823.5,3351,7071.5,8597.5,48.5,16.5,0,4,1,1
406,19184,11.5,33224,0,7,0,16.5,0,0,12.5,427,3822.5,6612.5,11273.5,15512,11,11.5,0,3,36,38
7556,55692,9,9946,0,7.5,0.5,15,0,0,10,529.5,5361.5,11852,16301,18140,20,9,0,3,14,14
42985,2768674,1,0,0.5,1,1,1.5,0,0,2,2.5,2.5,2.5,2.5,2.5,0,1,0,6,2,2
851313,60674,10.5,6878.5,0,8,0,16,0,0,11.5,449.5,4044,9102,14605,17577,27,10.5,0,6,8,8
30061,833738,1.5,23662,0,1,0.5,18.5,0,0,2.5,15.5,85,1096.5,4693.5,8116.5,0,1.5,0,4,3,3
853011,47408,6,667.5,0,5,0.5,9.5,0,0,7,171.5,1413.5,3013,6892.5,8448,14,6,0,6,2,2
5469,40620,35.5,295879,0,15,0,16.5,0,0,36.5,906,4521,7713,9580.5,13155.5,328,35.5,0,26,0,0
855609,853696,10.5,14161,0,7,0,17.5,0,0,11.5,285,1742.5,4169.5,9755,15563.5,10.5,10.5,0,4,3,3
851759,854765,7.5,6375,0,6,0,17,0,0,8.5,676.5,2894,6869.5,13969.5,17074.5,13,7.5,0,10,1,1
9739,9164922,18.5,14773,0,13.5,0,16,0,0,19.5,818.5,5117,9180,12018.5,16388.5,59,18.5,0,4,28,29
79968,818036,30.5,67673,0,10.5,0.5,10.5,0,0,31.5,914,4416.5,6943.5,8551,9219.5,50.5,30.5,0,5,6,9
856087,55016,7.5,96557.5,0,5.5,0,16,0,0,8.5,190.5,2941.5,10613.5,14548,17291.5,4.5,7.5,0,5,6,6
855656,2767,4,17978.5,0,3.5,0,16.5,0,0,5,138,2492.5,8245,14516.5,17497,1.5,4,0,3,9,9
854303,47894,1.5,635.5,0,1.5,0.5,17.5,0,0,2.5,43,564,2424.5,6667.5,12426.5,0,1.5,0,5,2,2
856294,6722,20.5,42466.5,0,10,0,16,0,0,21.5,617,4793,9471.5,15149.5,17648.5,9,20.5,0,7,3,3
855158,3772180,33,716703,0,11,0,17.5,0,0,34,783.5,2030.5,4390,9295,14324,146,33,0,26,0,0
856097,200845,6,2894,0,5.5,0,16.5,0,0,7,148.5,2771.5,7728.5,13606.5,16806.5,8,6,0,3,7,7
65982,399320,3,1704.5,0,2.5,0.5,17,0,0,4,102,304.5,2929.5,7702,14635.5,1,3,0,6,2,2
10286,199692,11,14500.5,0,7.5,0.5,15.5,0,0,12,625,3822.5,9123,14182.5,17142,25,11,0,5,7,7
233908,167227,8,32471.5,0,5.5,0,16.5,0,0,9,214.5,3335.5,6848,9107.5,13128.5,8,8,0,4,3,3
5685,839032,25.5,18183.5,0,15,0.5,18.5,0,0,26.5,718.5,4226,6561.5,8572.5,9565,329.5,25.5,0,26,0,0
2542432,12393,1.5,11831.5,0,1,0.5,17.5,0,0,2.5,13,189,2451,5973,9139.5,0,1.5,0,8,5,5
1879,839868,1.5,98.5,0.5,1.5,0.5,8,0,0,2.5,91.5,1808,5397,7948,9022,0,1.5,0,3,2,2
6541,9429,5,1539.5,0,4.5,0,15.5,0,0,6,1191.5,6911.5,12656,16295,18178,2.5,5,0,2,15,15
33563,79000,3.5,42753,0,2,0.5,18,0,0,4.5,51.5,1225,5075.5,7966.5,9549.5,0,3.5,0,3,3,3
3910,1489425,1.5,14,0,1.5,0.5,15.5,0,0,2.5,338,4951.5,12242,16003.5,17958.5,0,1.5,0,8,3,4
28984,824372,2.5,3997,0,2.5,0,16.5,0,0,3.5,182.5,2716,5953,8778.5,13055.5,0,2.5,0,7,1,1
854444,108686,9,50017,0,4.5,0.5,17,0,0,10,25.5,1100.5,4694.5,12479,16471.5,22.5,9,0,26,0,0
830912,5002,1.5,23662,0,1,0.5,18,0,0,2.5,29.5,177.5,2104.5,6568.5,8882.5,0,1.5,0,10,5,6
398168,2541319,2.5,37270,0,1.5,0.5,20,0,0,3.5,7,91,109.5,235,1926.5,0.5,2.5,0,4,3,3
855496,851802,8,13559,0,5.5,0,16.5,0,0,9,341.5,2901.5,8971,15110.5,17412,12.5,8,0,5,2,2
174006,852846,2,298.5,0,2,0.5,19,0,0,3,586,1703,3142.5,6911,8667,0.5,2,0,6,6,7
81,43476,17,113406,0,9.5,0,17,0,0,18,942,4473,6907.5,8763.5,10218.5,10,17,0,4,8,8
9332,2541522,2,47321.5,0,1,0.5,18.5,0,0,3,41,963.5,4633.5,7393,8821.5,0,2,0,5,2,2
37475,836690,1,0,0.5,1,1,12,0,0,2,2.5,4.5,11,27.5,51.5,0,1,0,5,5,5
12286,175546,1.5,3195,0,1.5,0.5,19.5,0,0,2.5,14,59,135,566.5,3803,0,1.5,0,7,1,1
850773,6147,46.5,41231,0,20,0,16,0,0,47.5,1474,6193.5,10454,15355,17810.5,826.5,46.5,0,26,0,0
132228,173872,1.5,1.5,0,1,0.5,9.5,0,0,2.5,25,656,3353.5,5932.5,7984,0,1.5,0,3,63,63
51143,838003,8,3929.5,0,6,0.5,19,0,0,9,251,2959,5981,8107.5,9177.5,21.5,8,0,26,0,0
1856,853202,31,150636.5,0,14,0,16,0,0,32,1218,6301.5,10377.5,15478.5,17778.5,38,31,0,4,2,2
51693,1520,44.5,99902,0,12,0,15.5,0,0,45.5,658,4816.5,10566.5,14475.5,17214.5,45,44.5,0,5,9,10
5798,201254,14.5,13862.5,0,9,0,15,0,0,15.5,329.5,5109,12435,16329.5,18072.5,29,14.5,0,26,0,0
42445,12567,6,34537.5,0,3.5,0,17.5,0,0,7,50.5,337.5,2961.5,6942.5,9654.5,1.5,6,0,4,2,3
4023,49090,1,0,0,1,1,18.5,0,0,2,20.5,439,3770,7087,8949.5,0,1,0,9,1,1
852947,176180,11.5,2574,0,8.5,0,19,0,0,12.5,129.5,1318.5,2991,6849,8489,67,11.5,0,12,1,1
55561,850510,2,80,0,2,0.5,16.5,0,0,3,707,3152,7954,14011.5,17100.5,1,2,0,4,1,1
4502,824349,3.5,19059,0.5,3,0.5,8,0,0,4.5,118.5,2050.5,5588.5,7891.5,8956,0,3.5,0,6,11,12
854875,853060,16,2434.5,0,12.5,0,16.5,0,0,17,133.5,2394.5,5701,12565,16459,91.5,16,0,10,1,1
852532,266747,8,47581.5,0,6,0.5,15.5,0,0,9,159.5,2824.5,10482,15295,17548,37,8,0,3,14,15
851558,17268,4,12131.5,0,3,0,17.5,0,0,5,32,795,2002,5654.5,13021.5,2,4,0,5,3,3
1073,839208,4,237,0,4,0.5,20,0,0,5,257,2744,5731,7916.5,9003.5,4.5,4,0,3,64,70
819182,3355133,1,0,0,1,1,14,0,0,2,6,16,47,159,445.5,0,1,0,3,11,11
853209,54014,2.5,2.5,0,2.5,0.5,16,0,0,3.5,166,2445,7439.5,13536.5,16958.5,2.5,2.5,0,5,5,5
3783712,326197,2,4,0,2,0.5,17.5,0,0,3,162,1987,5295.5,7931.5,9380,0.5,2,0,11,1,1
12189,21834,4.5,98780,0,2.5,0,16,0,0,5.5,18,235.5,2904.5,9790,15587.5,0.5,4.5,0,5,18,18
855687,64801,3.5,0,0,3.5,0.5,18.5,0,0,4.5,10,58.5,1408.5,5203,10688,7.5,3.5,0,5,6,6
6025,174673,1,0,0.5,1,1,8.5,0,0,2,15.5,773.5,4539.5,7429.5,8736.5,0,1,0,11,1,1
2542196,829285,3,85873,0,2,0.5,20.5,0,0,4,28,74.5,288,1476,6086,0.5,3,0,4,5,6
7140,2768858,2,4,0,1,0,3,0,0,3,5,5.5,6,6,6,0,2,0,5,1,1
843918,1329,3.5,1656.5,0,2.5,0,8,0,0,4.5,302,2744.5,5817,7975.5,9084,0.5,3.5,0,2,70,70
3688,819619,29.5,230110,0,9.5,0,17.5,0,0,30.5,1408,4695.5,7078.5,9002.5,9919,44,29.5,0,26,0,0
6872,11004,19.5,37311.5,0,12,0,15.5,0,0,20.5,951,6503,12921,16510.5,18425.5,70,19.5,0,4,6,6
79577,19091,14,46710,0.5,8,0.5,8,0,0,15,659,4212,7294.5,8748,9498.5,26.5,14,0,4,3,3
1676,945385,3,11871,0,2,0,8,0,0,4,116,2399,5802.5,7998,9090,0,3,0,3,7,7
850623,856153,28,139638.5,0,9,0,17,0,0,29,1312,3422.5,6272.5,13619,16863,140,28,0,2,73,73
177045,828520,1.5,0,0,1.5,0.5,11.5,0,0,2.5,33.5,56,100.5,211,474.5,0.5,1.5,0,6,1,1
133522,268697,1,0,0,1,1,15.5,0,0,2,237,2714,8978,14312,17274,0,1,0,3,18,18
9604,852394,8.5,61808,0,6.5,0,16,0,0,9.5,811.5,4778.5,9654,15175.5,17613.5,4.5,8.5,0,5,2,2
855256,34530,5,219390,0,4,0.5,18.5,0,0,6,625.5,2989.5,6559,8187,9107,2.5,5,0,4,1,1
26584,8701,1,0,0,1,1,16,0,0,2,32,617,6829,12051.5,16199.5,0,1,0,26,0,0
79447,49816,7,34350.5,0,6.5,0,16.5,0,0,8,350.5,3055,6810,9253,12717.5,20.5,7,0,3,6,6
8490,18039,3,1679,0,3,0,17,0,0,4,36.5,1253.5,5048.5,10708,16304,1,3,0,3,4,6
851394,22909,565.5,12874435.5,0,12,0,15.5,0,0,566.5,1939,6323.5,13377.5,16761,18393.5,1274,565.5,0,3,14,14
852428,213742,3,21004.5,0,2.5,0.5,17.5,0,0,4,596,1831,4888.5,8728.5,13925,1,3,0,3,8,8
64680,40508,6,176057,0,3,0,18,0,0,7,42,143.5,412.5,2083.5,9132,5.5,6,0,11,1,1
1398,36727,35,124449,0.5,9.5,0.5,8,0,0,36,1220.5,4695,7110,8519,9290.5,122.5,35,0,3,10,10
9935,8620036,2,18,0,2,0.5,8.5,0,0,3,151.5,2703.5,5639,7910,8995.5,0.5,2,0,10,1,1
6895,17131,9,40451,0,6.5,0,15.5,0,0,10,248.5,3660.5,10383.5,15310.5,17547.5,8,9,0,2,3,3
176015,855461,2,2947,0,1.5,0.5,17.5,0,0,3,570.5,1678,3067,6875,8801,1,2,0,9,3,3
3437,851776,11.5,24348.5,0,8,0,16.5,0,0,12.5,172.5,3478.5,7796,13429.5,16785,46,11.5,0,26,0,0
2540329,80223,6,38990.5,0,4.5,0,18,0,0,7,355,2521.5,5630.5,7834,9196.5,1.5,6,0,3,2,2
10105,175734,4.5,482634.5,0,4,0,16,0,0,5.5,190.5,1784,5397,9836.5,14770,1,4.5,0,5,7,10
2541941,43284,3,35877.5,0,1.5,0,19,0,0,4,17,73,231.5,548,1133.5,0.5,3,0,10,6,6
2541688,37336,2.5,106455,0,1,0.5,22,0,0,3.5,6.5,11.5,19,37.5,89,0,2.5,0,5,20,20
854938,6836,10.5,23151.5,0,6,0,16.5,0,0,11.5,1285.5,5027.5,8974,14776.5,17541.5,10.5,10.5,0,8,4,4
5787,10181,6,14531,0,5,0,15.5,0,0,7,378.5,4922.5,11512,16059.5,18126,1.5,6,0,26,0,0
79680,852146,1,0,0,1,1,16.5,0,0,2,124.5,1648.5,6989,12991.5,16425.5,0,1,0,5,3,3
3077539,816576,1,0,0,1,1,9.5,0,0,2,36,1119.5,4658.5,7497,8755.5,0,1,0,8,1,1
21938,832215,1.5,0,0,1.5,0.5,18,0,0,2.5,67.5,1264,5121,7647.5,9169.5,0.5,1.5,0,3,6,6
11116,853388,12,15153,0,8.5,0,16.5,0,0,13,289.5,3706.5,7552,10964,15853,19,12,0,5,1,1
5516,945564,29,37990.5,0.5,8.5,0.5,8,0,0,30,483,3956.5,6706.5,8533.5,9286,137,29,0,7,1,1
855424,31179,2,30093.5,0,1.5,0.5,18,0,0,3,40,293.5,2000.5,5935.5,8816.5,0,2,0,5,1,1
853752,825278,6,7909,0,5.5,0,18,0,0,7,144.5,1339,2778,6669,10386.5,4.5,6,0,3,10,10
831151,172319,3,47323,0,1,0.5,19,0,0,4,20,113,317,751,3141.5,0,3,0,3,23,24
6297,176451,3.5,1053,0,3,0,17,0,0,4.5,189,2537.5,5765,8077,9235,0,3.5,0,10,1,1
93621,22795,7,16488,0,5,0,16,0,0,8,200.5,2652.5,8222,13731.5,16794,4,7,0,7,1,2
5868,11129,30.5,101850,0,11,0,16,0,0,31.5,609.5,5590.5,11556.5,16007.5,18009,21.5,30.5,0,8,1,1
124245,945319,56,109113.5,0.5,11,0.5,8,0,0,57,884,4194,6883,8593,9364.5,220.5,56,0,4,2,2
851042,134359,8.5,4862,0,4.5,0,16.5,0,0,9.5,71.5,1558,6284,12367,16551,1.5,8.5,0,7,3,5
9175,37617,5.5,81539.5,0,4.5,0,17,0,0,6.5,98.5,2268.5,5680,8250,9832.5,12.5,5.5,0,3,23,25
4210,832215,2.5,90.5,0,2.5,0.5,18,0,0,3.5,53.5,1282,5170.5,7829.5,9243.5,0.5,2.5,0,8,2,2
3065,825794,151.5,1805779,0,11,0.5,16.5,0,0,152.5,1980,5513.5,8031.5,9342,10901,1040.5,151.5,0,9,1,1
816486,856031,1.5,38,0,1.5,0.5,19.5,0,0,2.5,41,811.5,2076,5543.5,8123.5,0,1.5,0,3,5,5
8870,2539645,5,21173.5,0,3,0,18,0,0,6,205.5,2678,5940,8203,9375.5,1.5,5,0,5,6,6
851074,39122,2.5,11831.5,0,2,0.5,19.5,0,0,3.5,6.5,594.5,1737,3253,7289.5,1.5,2.5,0,5,1,1
851204,6778,11.5,12480.5,0,8.5,0,15.5,0,0,12.5,696.5,5083.5,8996.5,14905.5,17734,9,11.5,0,6,1,1
852719,831234,3.5,11899,0,2.5,0,20.5,0,0,4.5,60.5,1200.5,2492,6040,8172,1,3.5,0,4,2,2
53885,2541762,1.5,0,0.5,1.5,0.5,1.5,0,0,2.5,3.5,3.5,3.5,3.5,3.5,0.5,1.5,0,4,4,4
10152,180014,29,140928.5,0.5,7,0.5,8.5,0,0,30,444,3777,6154,8150,9208.5,25.5,29,0,7,3,3
8721,6648,5,1070,0,4.5,0,15.5,0,0,6,268.5,4322,11324,16121.5,17989.5,0.5,5,0,9,2,2
187152,181250,1,0,0.5,1,1,10.5,0,0,2,4.5,17.5,58,149.5,281.5,0,1,0,7,1,2
853585,40847,10,98770,0.5,3,0.5,8.5,0,0,11,646,2086.5,5609,7986,8908,13,10,0,5,1,1
10456,39588,12,44922,0,8,0,18,0,0,13,953,4243,6950.5,8535.5,9522,13.5,12,0,3,20,20
854660,159989,3.5,3820.5,0,3.5,0,17,0,0,4.5,88.5,1234,8315,13777.5,16806.5,0,3.5,0,9,2,2
2541978,59274,1,0,0.5,1,1,9,0,0,2,5,49.5,1345,5013,7477.5,0,1,0,3,7,7
5892,821607,3.5,312.5,0,3,0.5,20.5,0,0,4.5,39,1088.5,4859.5,7606,8773,3,3.5,0,26,0,0
818331,172284,1,0,0.5,1,1,11,0,0,2,4,9,22,74.5,171.5,0,1,0,3,13,13
856864,17248,6,33754,0,5.5,0,16,0,0,7,902,5188.5,10249,15281.5,17619,10,6,0,4,23,25
856105,23598,4.5,2773,0,4.5,0,16,0,0,5.5,332,3594.5,8182.5,13116,16797.5,3,4.5,0,4,8,9
79890,179592,5,71130,0,3.5,0,17,0,0,6,103.5,1759,5295.5,7595,9286,0,5,0,26,0,0
821323,128434,2.5,32.5,0,2.5,0.5,18.5,0,0,3.5,13.5,75.5,1441.5,5334.5,8073,0,2.5,0,5,2,2
24883,36992,2.5,35493,0.5,1,0.5,10.5,0,0,3.5,4,18.5,79,290.5,596,0,2.5,0,5,4,4
6230,54732,35,2941.5,0,22,0,15,0,0,36,975.5,6809,12521.5,16247,18171.5,591.5,35,0,4,4,6
5594,36592,56.5,1214911.5,0,10.5,0.5,18,0,0,57.5,1321.5,5203.5,7795,8982.5,9823,117.5,56.5,0,11,1,1
10180,19205,2.5,792,0.5,2.5,0.5,8.5,0,0,3.5,199,2789.5,5889,8135,8952.5,0.5,2.5,0,3,1,2
853002,2540677,2.5,8178.5,0.5,2.5,0.5,8.5,0,0,3.5,344.5,1577,3773.5,7342.5,8776,1.5,2.5,0,3,15,15
24525,29121,2,4443,0,2,0,17.5,0,0,3,7,410,2327.5,5621.5,9288,0,2,0,5,23,23
854198,2539857,4.5,11132.5,0,4,0,17.5,0,0,5.5,73,1435,5459.5,7892,8989.5,2,4.5,0,5,2,2
830029,5803,3.5,506.5,0,3.5,0.5,20.5,0,0,4.5,68.5,1453,5324,7775,8957,0,3.5,0,12,1,1
50915,1992,1,0,0.5,1,1,10,0,0,2,3.5,18,48.5,356,3237.5,0,1,0,4,4,4
29093,947697,6,2915,0,5.5,0.5,9,0,0,7,143.5,1744.5,5016.5,7144,8659.5,10,6,0,5,6,6
179959,5535,2.5,217906,0,1.5,0.5,17,0,0,3.5,22,221.5,2996.5,7198,9028,0.5,2.5,0,14,2,2
7353,2538752,8,12183,0.5,5.5,0.5,8,0,0,9,538.5,4126.5,6847.5,8515,9227,20.5,8,0,4,12,12
836865,28991,5,3297,0,5,0,18,0,0,6,43.5,1390,5010.5,7660,9357,10,5,0,3,13,13
855345,286753,1,0,0,1,1,17,0,0,2,16,1433.5,5759.5,9659,15372,0,1,0,4,1,1
22978,4049,2.5,12179,0,1.5,0.5,16.5,0,0,3.5,33.5,930,7093,12424.5,16350,0,2.5,0,3,12,14
853675,5336,9,4811,0,7.5,0,16,0,0,10,385.5,4541.5,8491,14247.5,17375,7,9,0,26,0,0
38389,851421,13,194121.5,0,5,0,18,0,0,14,78.5,1113,2757.5,6666,10412.5,7.5,13,0,4,13,14
35221,819979,1,0,0,1,1,22.5,0,0,2,5,13,28,108.5,333.5,0,1,0,4,3,3
851460,54345,2.5,29,0,2,0.5,17,0,0,3.5,43,889.5,3900,9606,15247.5,2.5,2.5,0,5,13,13
216233,399320,2,5829.5,0,1.5,0.5,16.5,0,0,3,129,1381.5,4904.5,8887,15158.5,0.5,2,0,3,2,2
5930,25132,11,38066.5,0,8.5,0.5,15.5,0,0,12,801,5153.5,10999.5,14757,17545,14.5,11,0,9,2,2
851246,134728,1,0,0,1,1,17.5,0,0,2,21.5,564,4888,8839,11615.5,0,1,0,4,2,2
856508,5467,12.5,24288,0,8,0,15.5,0,0,13.5,601,4718.5,10328,15761.5,17941.5,14.5,12.5,0,26,0,0
81545,828626,4.5,13262,0,3.5,0.5,21,0,0,5.5,245.5,3146,6391,8297,9187,2,4.5,0,26,0,0
856277,379370,5.5,23247.5,0,3.5,0.5,16.5,0,0,6.5,197,1342,4949,9553,15320.5,4,5.5,0,4,1,1
3205,836528,3.5,27325,0,2,0,20,0,0,4.5,100,1930.5,5427,7882.5,8934,0,3.5,0,26,0,0
148398,81574,1.5,1.5,0,1.5,0.5,17.5,0,0,2.5,7.5,79,1569.5,5591.5,9797,0,1.5,0,9,2,2
852173,12631,2.5,11575.5,0,2.5,0,16.5,0,0,3.5,92.5,932.5,7472,13914.5,17024,0,2.5,0,4,9,11
2541861,37014,3.5,121939,0,2,0,19,0,0,4.5,27,125,542.5,3695.5,7036,1.5,3.5,0,2,12,12
7293,177442,1.5,0,0.5,1.5,0.5,8.5,0,0,2.5,64,1219.5,5025.5,7450,8686,0.5,1.5,0,8,2,2
3636506,35977,2.5,70820,0,1.5,0.5,12,0,0,3.5,12.5,35,152.5,535.5,3361,0,2.5,0,26,0,0
854394,2541925,1.5,2605.5,0,1.5,0.5,20,0,0,2.5,10,30.5,705.5,1842.5,3543,0,1.5,0,4,9,9
853862,23157,6,10496.5,0,4.5,0,16,0,0,7,293.5,2343.5,6961.5,13041.5,16638.5,11,6,0,4,3,4
1605,1062,17.5,29099,0,12.5,0,15.5,0,0,18.5,1445.5,7360.5,12196.5,16340,18307,19.5,17.5,0,3,3,3
5236,835935,7.5,1431720.5,0,4,0,16,0,0,8.5,70.5,1660,7036,13306.5,17054,4,7.5,0,8,2,2
851403,821429,9.5,4925,0,7,0.5,11.5,0,0,10.5,187,1353.5,2636,6305.5,8451,36.5,9.5,0,10,2,3
2540939,312,1.5,0,0,1.5,0.5,15.5,0,0,2.5,73.5,1456.5,6823.5,14076,17244,0.5,1.5,0,3,11,11
824507,192154,1,0,0,1,1,20.5,0,0,2,12,38.5,164,376,605,0,1,0,3,11,11
854126,837562,3,59256,0,2.5,0,19,0,0,4,18,718,1916,4135,8126.5,0,3,0,3,11,11
855076,292,14,22915,0,11,0,16,0,0,15,1657.5,6198.5,10048,15148,17696,16,14,0,9,3,3
5045,16410,12,63970.5,0,8.5,0.5,16.5,0,0,13,768.5,4278,8181.5,12612.5,15981,8.5,12,0,10,2,2
3361532,14812,5.5,92864.5,0,3,0,18,0,0,6.5,67.5,174,1398,6369.5,10702.5,6.5,5.5,0,10,1,1
842620,41199,1,0,0.5,1,1,10.5,0,0,2,2.5,6.5,23.5,108,333.5,0,1,0,5,23,23
831748,54221,5,24116,0,4,0,19,0,0,6,47,1347,4799.5,7167.5,8807,2,5,0,8,2,2
51068,179412,2,127,0,2,0.5,18.5,0,0,3,72,1957,5553.5,7871.5,9017,0,2,0,9,2,2
2571,56364,1,0,0,1,1,16.5,0,0,2,10,325,3584,9689.5,14466.5,0,1,0,5,4,4
2541144,41087,8.5,202922.5,0,2,0,17.5,0,0,9.5,28.5,125,440.5,3264.5,11627,2,8.5,0,5,7,7
42130,360643,3.5,6066.5,0.5,2.5,0.5,9.5,0,0,4.5,24.5,122.5,360.5,1107,4785.5,4,3.5,0,7,1,1
18708,175770,12,182951.5,0,2.5,0,19,0,0,13,47.5,334,3148,6263,8311.5,7,12,0,7,2,2
79923,14266,5,1624.5,0,4.5,0.5,16.5,0,0,6,157,2854,5810.5,8105,10598.5,0,5,0,4,1,1
92421,32133,4.5,32547.5,0,3.5,0,17,0,0,5.5,97,2355.5,5871.5,8510.5,10195,1,4.5,0,5,3,3
853356,150572,5,37995.5,0,3,0,16.5,0,0,6,52,1240.5,6443,13244.5,16826,1,5,0,3,1,1
26395,80333,4.5,31248,0,3,0,16,0,0,5.5,46.5,782.5,7239.5,13797,16950.5,0.5,4.5,0,3,2,2
172259,4092,22,71074.5,0.5,10.5,0.5,7.5,0,0,23,912,4479,6588,8597.5,9557.5,53,22,0,7,1,2
853201,1241,3.5,1611,0,2.5,0.5,17.5,0,0,4.5,25,487,4677.5,8750,14535,0,3.5,0,4,2,2
5423,834930,5.5,10060,0.5,4.5,0.5,7.5,0,0,6.5,881.5,4135.5,6269,8324,9255,6,5.5,0,9,1,1
10114,829746,1,0,0,1,1,10,0,0,2,289,3406,7020.5,8448.5,9157.5,0,1,0,5,1,1
853788,938971,9,3273,0,7,0.5,9.5,0,0,10,228,1312.5,2447.5,6070,8259,36.5,9,0,4,4,4
92181,39014,5.5,7413.5,0,5,0,17,0,0,6.5,211,2854,6668.5,8594.5,9725.5,8,5.5,0,4,16,16
89891,148170,6,3574.5,0,4.5,0.5,16,0,0,7,201.5,3987.5,10909.5,15522.5,17690,7,6,0,4,9,9
1795,100337595,2.5,205.5,0,2.5,0.5,16.5,0,0,3.5,117.5,1390,4744,8920.5,14964,0,2.5,0,9,4,4
1457,2740,100.5,772109,0,15,0,15.5,0,0,101.5,1917.5,8125.5,13525.5,16766.5,18593,265,100.5,0,3,6,6
43162,29647,15,536819.5,0,2.5,0,17,0,0,16,59.5,523.5,3555.5,7140.5,12917,1.5,15,0,5,9,9
831524,851844,2,0,0,2,0,21.5,0,0,3,569.5,1674,3031.5,6762.5,8440,1,2,0,26,0,0
